sentence1,label
@PMMG190 - Militares do Tático Móvel apreendem menores fazendo tráfico de drogas  https://t.co/RegkYl0nfy,2
"RT @MichaelChris61: Minas é uma bosta na política, me dá vergonha esse meu Estado. https://t.co/WeaR2qyOwX",0
RT @governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. https://t.co/oGaa5W9S69 https://t.co/WVs98ilGoY,2
@PMMG190 - Após denúncia autor é preso com drogas https://t.co/utlZkFmz8N,2
RT @VinnyLuciano22: Chga ao fim ano marcado pela crise política rcessão econômica e luto nas artes e no esporte-Politica-Estado de Minas ht…,1
RT @cariineffc: É possível reintegrar!  Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/yIqjKEbN5k,2
Em calamidade financeira governo  de Minas compra 2  helicópteros https://t.co/wZhqddEy4e,0
Processo de designação de professores estaduais em Minas será feito pela internet  https://t.co/HMjxuMpNHq,2
RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,0
https://t.co/TVrY2gpTUx,1
@PMMG190 - PMR prende drogas na rodovia em Lagoa Dourada https://t.co/cXr6vFOaba,2
"JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/w9Yv5n7yRp https://t.co/xe0IZC85h5 : …",2
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/2wk7svQEzB,2
Menor é detido com drogas e balança de precisão em Montes Claros https://t.co/ae8TwSflwv #timbeta #sdv https://t.co/SMd7g74zdF,2
@macsanto777 @Acircamargo @KatiaAbreu Minas já sabe bem o que é ter um governador aspirador de pó... ���,0
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/VbW2VHjk7I,2
O pessoal elegeu o Aécio como governador. Parece que o povo de Minas tem uma tara por bandidos  https://t.co/2AWxd3Vx1c,1
"Homem é preso com armas e 30kg de drogas na Lagoa da Pampulha, em BH https://t.co/LPAQ7oe2E2 #R7MG #RecordTVMinas",2
"Após denúncias, cães encontram drogas e menor é detido em MG https://t.co/y5EPKyw9pt",2
@evaristocosta já visitou o estado de MG? Se sim o que achou?,1
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
Papa Francisco pede por prisões mais humanas após massacre em presídio de Manaus - Internacional - Estado de Minas https://t.co/kRRlwVoHBr,1
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/h9n2Pdcz6T by #AcordouAcordou via @c0nvey",0
"RT @Petrina_Forshey: Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/1pRU6niGie https://t.co/Av6voVzX28",2
Polícia em MG apresenta rapaz que recebia drogas sintéticas via correios https://t.co/ziPthKzWpe,2
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
"RT @claudinogeo: Olha, MG tem problemas com helicópteros: tem pasta base de cocaína, 124 viagens,governador que usa, governador que abusa;p…",0
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/liHkhHoSWU,0
Marido de delegada que agrediu segurança é indiciado por lesão gravíssima em MG https://t.co/NR28bk97CI by #UOL via @c0nvey,2
"Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/aGJRHsz6pE by #VEJA via @c0nvey",0
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/52r2e6obhb #OperaçãoBetaLab https://t.co/LwuJECpl2U,2
"Polícia Federal e Polícia Civil combatem roubo de cargas em Medina, MG https://t.co/GfyjQpPH4p https://t.co/sDfc19qZig",2
Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/B8Z8MoRFCx,2
Arma e drogas são apreendidas pela PM em baile funk em Januária  https://t.co/Y8rJP11Vqz,2
#Mídia:  Press Release from Business Wire : Consumer Technology ... - Estado de Minas https://t.co/FGoxtwksdM,1
Agricultores são vacinados contra a febre amarela no ES e em MG: https://t.co/1IRXaZmD0e #GloboRural https://t.co/cnpki4kh2Q,2
Dois homens são preso após roubo de vaca na zona rural de Unaí  https://t.co/40bLJAZZuT,2
Secretaria de #Educação de MG abre processo para contratar designados https://t.co/ql0GniRPjw,2
Governo de Minas Gerais reconhece Folias de Reis como Patrimônio Imaterial do Estado - Confira no link:... https://t.co/sfHWWffkaS,1
Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/3hSB4xdH6k https://t.co/LWGwDQU6vt,2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",0
"RT @Silvio_MKT: Fernando Pimentel PISA e COSPE em cima dos mineiros, é impressionante a cara de pau desse sujeito.https://t.co/MSqSlDMRAr",0
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"Rússia interferiu nas eleições, diz Inteligência dos EUA - Estado de Minas https://t.co/fMujN8bkwO",1
"RT @Crescente_D: Mas que fixação por jatinhos e helicópeteros, não? https://t.co/ciNo0gv6oV",1
"RT @N_Carvalheira: ALÔ, MINEIROS, VAI FICAR POR ISSO MESMO?  Em calamidade financeira, governo de MG compra dois helicópteros   https://t.c…",0
@PMMG190 - GEPAR 124ª CIA APREENDE DROGAS E ARMA https://t.co/mlWLDYLW1H,2
"RT @felipefonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões. E agora, José? https://t.co/zOGi877LRn",2
RT @LRagazzi: Ex-diretor do governo de Minas. Saiu da Agência de Desenvolvimento da Região Metropolitana de BH em maio/2016 https://t.co/7D…,1
"RT @Username_locked: Le gustaras a mas personas por como te ves, que por como piensas, por eso una publicación de Instagram tiene mas mg qu…",1
"RT @TransitoSampaSP: Estado de atenção para escorregamento nas subprefeituras: BT, CL, JA, PR, PJ e MG. (Def. Civil) #spagora (@saopaulo_ag…",1
Operação contra furto e roubo é realizada em Patos de Minas https://t.co/8tIflAOMw9 #TimBeta,2
"Após denúncia, PM apreende drogas, munição e armas em Araxá https://t.co/a3Og1vKLoN https://t.co/DwdGQcBPjO",2
"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",0
Governo do RJ faz bloqueio contra febre amarela em municípios na divisa com Minas Gerais https://t.co/3enAPWWpqF https://t.co/l8AqJEXfxQ,2
RT @mmarques57: Ipatinga-MG - Governo da PTista Cecília Ferragente (Ferramenta) esposa do Chico Farragente. https://t.co/o33QkWF0dw,0
PCC aprofunda aliança com facção na Rocinha - Nacional - Estado de Minas https://t.co/W0RPSnpQQV,1
vc e um doente mental desequilibrado e muito me espanta a maçonaria ter permitido vc no governo de Minas gerais... https://t.co/x6g8dBbg1Q,0
"Prefeitura de Divinópolis, MG realiza processo seletivo para Professor https://t.co/XXX4wzta9H https://t.co/lLF2Y1I3fG",2
Motoristas e cobradores manifestam contra insegurança em Juiz de Fora https://t.co/Hv7r3z3DUU,2
"Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros  https://t.co/wMnrt163iw",0
"RT @xenofonte: Com três anos, presídio privado em Minas Gerais não teve rebeliões https://t.co/bmMzonoY6F",2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,0
Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale – Estado de Minas: UOL… https://t.co/Sw84YG9gHu,1
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/oWN4OVzh9y https://t.co/9F9lsNC4me,0
RT @JosLeitePereira: Temer altera programas sociais de Lula e Dilma - Politica - Estado de Minas https://t.co/DBGYlNFeJp,1
"RT @edmilsonpapo10: Após decretar falência do Estado de Minas, Pimentel tá comprando mais 2 helicópteros... Teremos mtos feriados em 2017..…",0
Mora em que estado frô? — Minas  https://t.co/8c8WPRCFwx,1
Rio faz bloqueio contra febre amarela em municípios na divisa com MG https://t.co/HkmcLxhr6w,2
"RT @peseguridad1: ¡Recuérdalo! A partir del 09 de enero entra en operación el 9-1-1 como número único de atención a llamadas de emergencia,…",1
MG é o quarto estado a garantir o direito à amamentação em público https://t.co/xDJDuWBsI6,2
Preço de material escolar varia até 610% em BH - Economia - Estado de Minas https://t.co/uTz1H4dHIo,1
"Mesmo em ‘calamidade financeira’, governo de MG compra mais dois helicópteros https://t.co/Opo3z0r22K",0
"RT @jornalvozativa: Polícia Militar apreende menor por tráfico de drogas e posse ilegal de arma de fogo, no bairro São Francisco, em... htt…",2
Rio distribui vacina de febre amarela a municípios próximos de MG  https://t.co/a2taHhKbo2  #noticias,2
"RT @Nonato55557777: Mesmo em calamidade financeira, governo de MG compra mais dois helicópteros via @bol https://t.co/sePlNNQ00j",0
@Raiaum amigo quero muito estou completamente apaixonada pelo grande estado de MG,1
Temer reage a massacre em Manaus e anuncia medidas - Estado de Minas https://t.co/jdBxmXF5o7 #notícias https://t.co/846ttx0eSi,1
"RT @g1: Tentativa de fuga é impedida no presídio de Mariana, MG, diz secretaria https://t.co/AavPLJnd0n #G1",2
Rio faz bloqueio contra febre amarela em municípios na divisa com MG https://t.co/BLdwMaMkB8 https://t.co/N3U3za4504,2
"É grave o estado de saúde do atacante Michael, que disputou o Brasileirão pelo América/MG. O carro em que estava colidiu com uma vaca.",1
Operação da PM prende sete pessoas por tráfico de drogas em Mantena https://t.co/OtAe3i2YHl,2
"New post: ""Governador Valadares registra dois assassinatos em menos de uma hora"" https://t.co/wJWljjHEVP",1
Jovem é preso suspeito de violência doméstica e cárcere em Uberlândia  https://t.co/ok4TrJcoxk,2
BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/sdS68RiyuW,0
"Tentativa de fuga é impedida no presídio de Mariana, diz secretaria https://t.co/ZiPI1RYzAJ https://t.co/cZ57OH5Xek",2
"Así las cosas, el estado sembrando el pánico. Este es el #nuevoPRI #Saqueos #Gasolinazo #Walmart https://t.co/K2Wq3g7H6G",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
Atirador mata cinco e fere oito em aeroporto de Fort Lauderdale - Estado de Minas https://t.co/b4V64m7Dtf,1
RT @g1: Governo de Minas decreta situação de emergência em áreas com surto de febre amarela https://t.co/tS8vq8Gz18 #G1 https://t.co/Jof43e…,2
Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/Us3yVBKJ31,2
RT @edmilsonpapo10: Pimentel torrando dinheiro com helicópteros   https://t.co/3AkuJsS6ea,0
RT @jjsouzas: MINAS É 1 ESTADO RICO. FOI ROUBADO. VERBAS SÓ TEM PRA BANCAR AS EXTRAVAGÂNCIAS D PIMENTEL. REAGE MINAS GERAIS. O POVO TEM QUE…,0
"Esto es asi, vos le das mg a este estado & si te llega un corazón al privado tenes que salir conmigo ���",1
Três homens são presos por suspeita de roubo de cargas em Santa Luzia MG https://t.co/aN3TiTv6ov,2
Menor é detido com drogas e balança de precisão em Montes Claros https://t.co/0UQeLQsU8S #brasil,2
Astronautas concluem primeira caminhada espacial do ano na ISS - Estado de Minas https://t.co/DkUZoj1S1J,1
RT @orlandotambosi: Presídio privado em Minas Gerais nunca teve rebeliões https://t.co/JD9zkdrR6S,2
Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/osEVHhvNkp #TimBeta,2
"RT @oldairt: Rio e Minas Pensei que  estivessem em crise ""Governo de Minas Gerais compra mais dois helicópteros"" -  https://t.co/1HSg2dGCSZ",0
#timbeta #globo Morador rendido por ladrões foge e impede roubo a casa em Juiz de Fora https://t.co/7veVRk5O0y #OperacaoBetaLab #Sigodevol…,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/YlG6Viwh2Y #noticias,2
Para ficar suave e confortável para a família do governador? https://t.co/taH2IIq91Y,1
"Tiro un estado diciendo ""porro"" tiene más mg , que subiendo una foto",1
"Afastar presidente do TC/RO é facil. Quero ver é processar, julgar e condenar o réu e governador de minas... https://t.co/rJaQ5SbZmx",0
"Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais! https://t.co/3Ro5BvVPx5 Isso é a administração… https://t.co/6vKLhSnGte",0
Policial de folga impede roubo e detém ladrões em Juiz de Fora https://t.co/ppUTwxspIa #TimBeta,2
Dois são detidos ao tentar jogar celulares e drogas em presídio de MG: Ocorrência foi registrada perto do Sebastião… https://t.co/bm83obBiQd,2
"New post: ""Polícia apreende drogas em Montes Claros e um homem é preso"" https://t.co/vWHMr2GAHV",2
Homem é preso suspeito de envolvimento com tráfico de drogas em Belo Horizonte  https://t.co/jVFTUeFAA3,2
"RT @JornalOGlobo: Com três anos, presídio privado em Minas Gerais não teve rebeliões. https://t.co/GHIgjP21c2 https://t.co/ag3VCTfCbl",2
RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.   htt…,0
RT @Ary_AntiPT: Governo de MG compra mais dois helicópteros.  Um para cada filho  Irene e Mathias Pimentel podem beber a vontade https://t.…,0
#timbeta #globo Dois homens são preso após roubo de vaca na zona rural de Unaí https://t.co/NAUWi6OaZz #OperacaoBetaLab #Sigodevolta,2
RT @governomg: Governador Fernando Pimentel entrega à @pmmg190 viaturas para o Território Vale do Aço. https://t.co/Wq05guJfpG https://t.co…,2
PM monitora casa e prende homem com drogas e arma em Montes Claros https://t.co/M6X377gfpx https://t.co/eACmmcNU0z,2
Vacinação contra febre amarela é realizada em zona rural de Sacramento https://t.co/MAIw5CWlzE https://t.co/KAiltCylBj,2
RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/xZFKoIK1Ih,0
"RT @rehventura: Eu queria ter a autoestima do Aecio. Perdeu em Minas p/ presidente, governador e agora a prefeitura, mas ainda acredita ter…",1
Minas vai dobrar oferta de trabalho e estudo nos presídios do Estado https://t.co/dNxA7EFhIY https://t.co/VxQBp1sESJ,1
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
"RT @joaoleiteBH: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/WALxs8gTwT #radioitatiaia",0
"O BB anuncia que o Estado de Minas não tem mais recursos e vai o Pimentel  (PT-MG) e me compra 2 helicópteros! Pode isso, Arnaldo???",0
RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos. https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A,2
"RT @alexvillacar: Mal los saqueos a comercios, peor los orquestados por el estado. ¿Y los saqueos a las minas, a PEMEX y al erario? ¿Esos n…",1
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro https://t.co/VWHfgFgYTv https://t.co/F5CstT10L5,2
Cabo da PM baleado na cabeça ao tentar impedir assalto morre depois de seis dias - Gerais - Estado de Minas https://t.co/BmZWHvwoEl,1
Caminhoneiro suspeito de forjar roubo de carga é preso em Araxá https://t.co/AGWPsbh7E4 https://t.co/gJSmI8NM4d,2
Rio distribui vacina de febre amarela a municípios próximos de MG https://t.co/tpdlLUEsDp,2
Governo de Minas lança 4ª edital de incentivo à inovação tecnológica e empreendedorismo  https://t.co/6dSgeJGuaT https://t.co/clkpqKFLF1,2
"I'm at Meat Please in Governador Valadares, MG https://t.co/a9kZswwnnK",1
"Dois homens são presos suspeitos de tráfico de drogas em Caldas, MG https://t.co/o6jtnqaWKm https://t.co/FXGxF8eQoz",2
RT @minsaude: #AconteceuNaSaúde @minsaude envia mais 800 mil doses da vacina para Minas Gerais @SaudeMG @governomg https://t.co/UZeq60RjfU,2
Polícia Civil identifica suspeito de roubo a ônibus em Juiz de Fora https://t.co/8NjbaTmHve #TimBeta,2
"RT @DiarioPE: Mesmo em 'calamidade financeira', governo de MG compra mais dois helicópteros https://t.co/wSC68gNFEF https://t.co/k687j4rXG8",0
UOL Semanário francês Charlie Hebdo resiste dois anos após atentado Estado de Minas Dois anos depois do atentado… https://t.co/W4UaYe3noI,1
Detran-MG realiza ações de educação de trânsito no mês de Carnaval https://t.co/JfDtzseEBM https://t.co/mipZzvFydn,2
"Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/Tc5aEepumV",1
RT @ReutersBrazil: BB avisa Justiça que governo de MG não tem recursos em conta judicial--documento https://t.co/2Jqob7kgIl #domesticNews,0
RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,1
"A Polícia Civil, por meio do Departamento de Trânsito de Minas Gerais (Detran-MG), realiza ações de educação de... https://t.co/1PgNDJvpfE",2
Vacinação contra febre amarela é intensificada na zona rural de Araxá https://t.co/tCCMSd04mG https://t.co/xCKZ92eJRk,2
